,Caracteristique_du_site,Adresse,Code_postal,Localite,Latitude,Longitude,Numero_de_telephone
12173,Agence postale communale,16 QUINQUIES RUE FERDINAND JAUFFRINEAU,85600,TREIZE SEPTIERS,"46,984995","-1,230266",3631
12174,Agence postale communale,8 RUE DE L ECOLE,4270,MEZEL,"43,995158","6,195206",3631
12175,Agence postale communale,13 RUE DU PRE DU CHATEAU,85770,LES VELLUIRE SUR VENDEE,"46,405741","-0,892264",3631
12176,Relais poste commerçant,ILE DES EMBIEZ,83140,SIX FOURS LES PLAGES,"43,076199","5,784983",3631
12177,Agence postale communale,8 BIS ROUTE DE L OCEAN,85250,VENDRENNES,"46,826691","-1,121754",3631
12178,Agence postale communale,5 RUE DE DOLE,39100,SAMPANS,"47,12673","5,45384",3631
12179,Agence postale communale,4 PLACE DU 8 MAI 1945,85770,VIX,"46,362741","-0,857606",3631
12180,Agence postale communale,11 PLACE AR CHEZEG,22420,LE VIEUX MARCHE,"48,6077","-3,45103",3631
12181,Agence postale communale,9 PLACE DE L EGLISE,85120,VOUVANT,"46,57224473","-0,76988771",3631
12182,Agence postale communale,2 RUE DU PEUPLE BELGE,62117,BREBIERES,"50,33449","3,02169",3631
12183,Bureau de Poste,20 BOULEVARD BLAISE PASCAL,85100,LES SABLES D OLONNE,"46,494196","-1,769772",3631
12184,Agence postale communale,6 RUE FAUCONNIERE,50240,ST JAMES,"48,5236","-1,323382",3631
12185,Bureau de Poste,106 RUE DU GENERAL GUERIN,85000,LA ROCHE SUR YON,"46,660951","-1,404821",3631
12186,Agence postale communale,ILE DE PORT CROS,83400,HYERES,"43,010909","6,360418",3631
12187,Relais poste commerçant,10 AVENUE DE PARIS,86490,BEAUMONT,"46,731106","0,439551",3631
12188,Relais poste commerçant,2 RUE DES TILLEULS,79600,BOUSSAIS,"46,829124","-0,247754",3631
12189,Relais poste commerçant,6 ROUTE DE VOUILLE,86190,BERUGES,"46,567426","0,206888",3631
12190,Agence postale communale,2 ROND POINT RENE CASSIN,71960,LA ROCHE VINEUSE,"46,347239","4,71815",3631
12191,Relais poste commerçant,31 AVENUE DE LA REPUBLIQUE,86300,BONNES,"46,6045","0,5974",3631
12192,Bureau de Poste,AVENUE DE LA 1 ERE ARMEE,83300,DRAGUIGNAN,"43,53235","6,471517",3631
12193,Bureau de Poste,6 PLACE SAINT PIERRE,86250,CHARROUX,"46,143158","0,405542",3631
12194,Relais poste commerçant,56 CHEMIN NEUF,84330,LE BARROUX,"44,13558658","5,100517658",3631
12195,Bureau de Poste,1 BOULEVARD DE BLOSSAC,86100,CHATELLERAULT,"46,815249","0,544694",3631
12196,Relais poste commerçant,10 RUE SAUMUROISE,49000,ANGERS,"47,45983","-0,53666",3631
12197,Agence postale communale,5 RUE DE LA MAIRIE,86170,CHERVES,"46,71705582","0,016572066",3631
12198,Agence postale communale,57 RUE DE MAULNE,49490,NOYANT VILLAGES,"47,579512","0,167719",3631
12199,Bureau de Poste,2 ROUTE DE POITIERS,86170,CISSE,"46,646019","0,228925",3631
12200,Agence postale communale,LE VILLAGE,84390,BRANTES,"44,193894","5,33489",3631
12201,Agence postale communale,2 RUE DE CLAMART,86270,COUSSAY LES BOIS,"46,80834586","0,743121658",3631
12202,Agence postale communale,10 COURS ARISTIDE BRIAND,84860,CADEROUSSE,"44,101323","4,757515",3631
12203,Bureau de Poste,35 SQUARE DU 11 NOVEMBRE 1918,86130,DISSAY,"46,69831","0,428067",3631
12204,Bureau de Poste,124 AVENUE FERNAND GONNET,84850,CAMARET SUR AIGUES,"44,160861","4,868457",3631
12205,Agence postale communale,1 RUE DE LA MAIRIE,86320,GOUEX,"46,366465","0,690640031",3631
12206,Bureau de Poste,70 RUE D INGUIMBERT,84200,CARPENTRAS,"44,054794","5,047954",3631
12207,Agence postale communale,PLACE DES CARRIERS,86800,LAVOUX,"46,595414","0,530401",3631
12208,Bureau de Poste,55 PLACE DU CLOS,84300,CAVAILLON,"43,834404","5,035825",3631
12209,Bureau de Poste,4 RUE DE LA FRANCHISE,86140,LENCLOITRE,"46,813522","0,328313",3631
12210,Agence postale communale,10 RUE DU PRESIDENT RENE COTY,76490,RIVES EN SEINE,"49,513648","0,673354",3631
12211,Agence postale communale,RUE DE LA MAIRIE,86220,LEUGNY,"46,910693","0,700588",3631
12212,Agence postale communale,2 PLACE DE LA MAIRIE,84410,FLASSAN,"44,098492","5,241395",3631
12213,Agence postale communale,12 ROUTE DE MORTHEMER,86410,LHOMMAIZE,"46,43593842","0,597956325",3631
12214,Agence postale communale,5065 CHEMIN DES AIRES,84660,MAUBEC,"43,84408658","5,140045323",3631
12215,Bureau de Poste,9 RUE CHARLES CHARPENTIER,86240,LIGUGE,"46,518583","0,330771",3631
12216,Agence postale communale,19 PLACE DE L EGLISE,56420,PLUMELEC,"47,837858","-2,639778",3631
12217,Agence postale communale,10 BIS RUE DE LA SONNETTE,86400,LIZANT,"46,085096","0,279457",3631
12218,Agence postale communale,1 RUE LOUIS LE MOENIC,56240,INGUINIEL,"47,97591","-3,28271",3631
12219,Agence postale communale,2 RUE DES ECOLES,86160,MARNAY,"46,395898","0,342101",3631
12220,Agence postale communale,17 RUE DES FERRAGES,84120,LA BASTIDONNE,"43,700641","5,566482",3631
12221,Agence postale communale,9 RUE DE LA POSTE,86330,MARTAIZE,"46,917097","0,061961",3631
12222,Agence postale communale,1 LE MOUSTIER,84390,MONIEUX,"44,06986","5,36149",3631
12223,Bureau de Poste,2 CENTRE COMMERCIAL LES ALIZIERS,86550,MIGNALOUX BEAUVOIR,"46,541202","0,414919",3631
12224,Bureau de Poste,PLACE DE LA LIBERTE,84310,MORIERES LES AVIGNON,"43,941636","4,905391",3631
12225,Bureau de Poste,15 AVENUE JEAN JAURES,86530,NAINTRE,"46,761106","0,48598",3631
12226,Bureau de Poste,679 BOULEVARD EDOUARD DALADIER,84100,ORANGE,"44,135597","4,81228",3631
12227,Bureau de Poste,10 RUE DE LA POSTE,86170,NEUVILLE DE POITOU,"46,687202","0,245525",3631
12228,Bureau de Poste,1 PLACE DE LA POSTE,84110,RASTEAU,"44,230294","4,986217",3631
12229,Agence postale communale,2 RUE DES ERABLES,86230,ORCHES,"46,882595","0,319701",3631
12230,Relais poste commerçant,RUE DU GENERAL LECLERC,78380,BOUGIVAL,"48,864486","2,139699",3631
12231,Agence postale communale,37 RUE DU BOIS DE LA JARTE,86460,PRESSAC,"46,114293","0,574409",3631
12232,Agence postale communale,48 RUE DE LA LIBERATION,44670,ST JULIEN DE VOUVANTES,"47,64223","-1,24162",3631
12233,Agence postale communale,8 RUE DE LA MAIRIE,86150,QUEAUX,"46,32622158","0,667682745",3631
12234,Bureau de Poste,38 RUE JULES THIREL,97460,ST PAUL,"-20,98699","55,297132",3631
12235,Bureau de Poste,10 BOULEVARD VICTOR HUGO,86270,LA ROCHE POSAY,"46,786106","0,811641",3631
12236,Agence postale communale,579 B ROUTE CLAUDE FARAUD,84110,SEGURET,"44,20779","5,0214",3631
12237,Agence postale communale,14 BIS GRAND RUE,86140,ST GENEST D AMBIERE,"46,82030434","0,368713995",3631
12238,Agence postale communale,PLACE JEAN MOULIN,84850,TRAVAILLAN,"44,182147","4,9009",3631
12239,Agence postale communale,4 RUE DES LEODEGARIENS,86120,ST LEGER DE MONTBRILLAIS,"47,073395","-0,041116",3631
12240,Agence postale communale,8 PLACE DE LA MAIRIE,84190,VACQUEYRAS,"44,13776519","4,984650426",3631
12241,Bureau de Poste,PLACE DE LA MAIRIE,86600,ST SAUVANT,"46,359111","0,054819",3631
12242,Relais poste commerçant,CHEMIN DE LA HOUSE,33610,CANEJAN,"44,755089","-0,648879",3631
12243,Bureau de Poste,54 PLACE DE LA LIBERATION,86310,ST SAVIN,"46,56496538","0,865425656",3631
12244,Agence postale communale,32 AVENUE DES ACACIAS,86450,PLEUMARTIN,"46,738574","0,75678",3631
12245,Agence postale communale,LE BOURG,86400,ST SAVIOL,"46,132297","0,242934",3631
12246,Bureau de Poste,43 PLACE DE LA POSTE,84740,VELLERON,"43,956775","5,030501",3631
12247,Agence postale communale,1 RUE DE LA POSTE,86320,SILLARS,"46,418692","0,768942",3631
12248,Relais poste commerçant,GRAND RUE,30260,VIC LE FESQ,"43,867627","4,085735",3631
12249,Agence postale communale,5 ROUTE DE POITIERS,86160,SOMMIERES DU CLAIN,"46,278899","0,346164",3631
12250,Agence postale communale,PLACE DE LA MAIRIE,84400,VILLARS,"43,92327","5,40434",3631
12251,Bureau de Poste,RUE DE LA MAIRIE,86370,VIVONNE,"46,426335","0,258194",3631
12252,Relais poste commerçant,37 PLACE DE LA POSTE,69640,DENICE,"46,00201","4,644711",3631
12253,Bureau de Poste,LE BOURG,86210,VOUNEUIL SUR VIENNE,"46,717503","0,538829",3631
12254,Agence postale communale,RUE DU GENDARME MERLE,48340,ST GERMAIN DU TEIL,"44,478185","3,173758",3631
12255,Relais poste commerçant,PLACE DE L'EUROPE,47400,TONNEINS,"44,428068","0,35519",3631
12256,Agence postale communale,51 RUE SYLVAIN LAGESCARDE,27240,MESNILS SUR ITON,"48,87134","1,07554",3631
12257,Agence postale communale,2 ROUTE DE POITIERS,87300,BERNEUIL,"46,069097","1,105639",3631
12258,Agence postale communale,46 RUE NATIONALE,60590,TRIE CHATEAU,"49,28621","1,82016",3631
12259,Bureau de Poste,60 BIS AVENUE DU ROUSSILLON,87000,LIMOGES,"45,81813","1,222794",3631
12260,Agence postale communale,18 RUE DE L EGLISE,85220,L AIGUILLON SUR VIE,"46,66972615","-1,829035007",3631
12261,Agence postale communale,10 RUE DE LA MAZELLE,87270,BONNAC LA COTE,"45,941395","1,28574",3631
12262,Bureau de Poste,2 PLACE DE LA MUTUALITE,85190,AIZENAY,"46,740215","-1,607599",3631
12263,Agence postale communale,PLACE DE LA MAIRIE,87500,LE CHALARD,"45,5486","1,128877",3631
12264,Bureau de Poste,38 GRAND RUE,85430,AUBIGNY,"46,598461","-1,452645",3631
12265,Bureau de Poste,8 AVENUE DU 19 MARS 1962,87230,CHALUS,"45,654289","0,976933",3631
12266,Agence postale communale,10 RUE HENRI DURRE,59178,HASNON,"50,423944","3,386379",3631
12267,Agence postale communale,4 AVENUE DU LAC,87520,CIEUX,"45,99091709","1,047212487",3631
12268,Agence postale communale,4 PLACE DU MARCHE,85190,BEAULIEU SOUS LA ROCHE,"46,67672488","-1,610374791",3631
12269,Agence postale communale,RUE DE LA MAIRIE,87190,DOMPIERRE LES EGLISES,"46,22671","1,253492",3631
12270,Bureau de Poste,5 RUE DU STADE,85170,BELLEVIGNY,"46,78093","-1,429482",3631
12271,Bureau de Poste,PLACE STALINGRAD,87120,EYMOUTIERS,"45,739294","1,740814",3631
12272,Agence postale communale,9 PLACE DES TROIS BARONETS,85710,BOIS DE CENE,"46,936295","-1,879614",3631
12273,Bureau de Poste,RESIDENCE CAZAUTETS,87170,ISLE,"45,805399","1,224416",3631
12274,Agence postale communale,PLACE DE L EGLISE,85600,LA BOISSIERE DE MONTAIGU,"46,94906521","-1,190674061",3631
12275,Agence postale communale,14 ROUTE DE LIMOGES,87340,LA JONCHERE ST MAURICE,"45,997787","1,468923",3631
12276,Agence postale communale,RUE DU CHATEAU,85200,BOURNEAU,"46,53972376","-0,81747009",3631
12277,Agence postale communale,LE BOURG,87890,JOUAC,"46,354997","1,26178",3631
12278,Agence postale communale,23 RUE DU PRIEURE,85260,LES BROUZILS,"46,88608637","-1,31972765",3631
12279,Bureau de Poste,15 PLACE DE L EGLISE,87140,NANTIAT,"46,010069","1,175124",3631
12280,Agence postale communale,7 RUE EMILE ZOLA,38140,IZEAUX,"45,331739","5,42671",3631
12281,Agence postale communale,LE BOURG,87130,NEUVIC ENTIER,"45,722292","1,612768",3631
12282,Relais poste commerçant,15 RUE FRANCOIS NICOLAS,85500,CHAMBRETAUD,"46,92185","-0,965319",3631
12283,Bureau de Poste,2 RUE EDOUARD MOURATILLE,87510,NIEUL,"45,924879","1,1719",3631
12284,Bureau de Poste,25 RUE DE L HOTEL DE VILLE,85540,LE CHAMP ST PERE,"46,508863","-1,345984",3631
12285,Agence postale communale,LE BOURG,87230,PAGEAS,"45,6775","0,999785",3631
12286,Bureau de Poste,28 RUE DE LA REPUBLIQUE,85120,LA CHATAIGNERAIE,"46,64977","-0,740497",3631
12287,Relais poste commerçant,2 RUE DU CHAMP DE FOIRE,87510,PEYRILHAC,"45,950887","1,132862",3631
12288,Agence postale communale,1 PLACE DE LA MAIRIE,85390,CHAVAGNES LES REDOUX,"46,715198","-0,919487",3631
12289,Agence postale communale,11 RUE JEAN MOULIN,87640,RAZES,"46,033293","1,344847",3631
12290,Relais poste commerçant,22 PLACE DE LA LIBERATION,86210,VOUNEUIL SUR VIENNE,"46,717562","0,539589",3631
12291,Agence postale communale,30 PLACE ROGER COUEGNAS,87140,ROUSSAC,"46,077465","1,200895",3631
12292,Agence postale communale,PLACE JEAN CLAUDE AUDUREAU,85260,LA COPECHAGNIERE,"46,848975","-1,347923",3631
12293,Agence postale communale,1 PLACE DE LA MAIRIE,87400,ROYERES,"45,855892","1,436181",3631
12294,Bureau de Poste,4 RUE DU PUY LAMBERT,85700,SEVREMONT,"46,831998","-0,86379",3631
12295,Agence postale communale,LE BOURG,87200,ST BRICE SUR VIENNE,"45,879999","0,952849",3631
12296,Agence postale communale,5 PLACE DE LA MAIRIE,85200,DOIX LES FONTAINES,"46,42236685","-0,819668715",3631
12297,Bureau de Poste,29 BOULEVARD DE LA REPUBLIQUE,87200,ST JUNIEN,"45,885494","0,900167",3631
12298,Agence postale communale,58 RUE DE LA FORET,85480,FOUGERE,"46,65923083","-1,23242796",3631
12299,Bureau de Poste,4 ROUTE D ANGOULEME,87440,ST MATHIEU,"45,707561","0,758821",3631
12300,Agence postale intercommunale,GRAND RUE,82290,LA VILLE DIEU DU TEMPLE,"44,033526","1,218214",3631
12301,Bureau de Poste,8 AVENUE DE LIMOGES,87800,ST MAURICE LES BROUSSES,"45,700475","1,236937",3631
12302,Bureau de Poste,18 RUE MARECHAL DE LATTRE DE TASSIGNY,85260,L HERBERGEMENT,"46,909885","-1,376091",3631
12303,Bureau de Poste,1 PLACE DE LA MAIRIE,87480,ST PRIEST TAURION,"45,886448","1,39784",3631
12304,Agence postale communale,6 BIS RUE DU COMMERCE,85770,L ILE D ELLE,"46,33054399","-0,94769501",3631
12305,Agence postale communale,6 RUE ANCIEN ABREUVOIR,87290,ST SORNIN LEULAC,"46,199093","1,296558",3631
12306,Bureau de Poste,4 PLACE DE LA LIBERTE,85520,JARD SUR MER,"46,41706893","-1,575851204",3631
12307,Agence postale communale,RUE BELLES ROSES,87600,VAYRES,"45,758695","0,809226",3631
12308,Relais poste commerçant,2 PLACE DES ANCIENS COMBATTANTS,37250,MONTBAZON,"47,287744","0,714277",3631
12309,Agence postale communale,9 PLACE DE LA BRIANCE,87110,LE VIGEN,"45,750334","1,289007",3631
12310,Relais poste commerçant,8 RUE DU JAUNAY,85150,MARTINET,"46,67640861","-1,678767406",3631
12311,Bureau de Poste,19 AVENUE DU GENERAL LECLERC,87100,LIMOGES,"45,841395","1,258187",3631
12313,Bureau de Poste,26 RUE EDGAR QUINET,87000,LIMOGES,"45,821891","1,239048",3631
12314,Agence postale communale,RUE GEORGES CLEMENCEAU,85310,NESMY,"46,59209069","-1,40189455",3631
12315,Bureau de Poste,3 RUE DE L EGLISE,88110,CELLES SUR PLAINE,"48,455549","6,948952",3631
12316,Agence postale communale,3 PLACE DU FORAIL,85240,NIEUL SUR L AUTISE,"46,42145591","-0,681786415",3631
12317,Relais poste commerçant,283 RUE DE LA PAPETERIE,88000,DINOZE,"48,1407","6,4764",3631
12318,Agence postale communale,2 PLACE DE L Oie,85140,ESSARTS EN BOCAGE,"46,79814887","-1,130011502",3631
12319,Relais poste commerçant,126 GRANDE RUE,88000,DOGNEVILLE,"48,223506","6,457875",3631
12320,Bureau de Poste,283 AVENUE FRANCOIS MITTERRAND,85340,OLONNE SUR MER,"46,532042","-1,774572",3631
12321,Relais poste commerçant,13 RUE D ALSACE,88360,FERDRUPT,"47,908552","6,706189",3631
12322,Agence postale communale,26 RUE CLEMENCEAU,85670,PALLUAU,"46,807","-1,6194",3631
12323,Agence postale communale,1 rue de Lattre de Tassigny,88640,GRANGES AUMONTZEY,"48,1463","6,7892",3631
12324,Agence postale communale,ROUTE DE MOUZEUIL,85570,POUILLE,"46,50661489","-0,948915941",3631
12325,Agence postale communale,496 RUE DE LA POSTE,88270,HAROL,"48,151298","6,248575",3631
12326,Relais poste commerçant,13 RUE D ANJOU,85620,ROCHESERVIERE,"46,9398","-1,5109",3631
12327,Agence postale communale,30 RUE DU CENTRE,88240,HARSAULT,"48,05786714","6,239292278",3631
12328,Agence postale communale,4 RUE DU TIGRE,85510,ROCHETREJOUX,"46,78937931","-0,998715335",3631
12329,Agence postale communale,5 PLACE DES VOSGES,88320,MARTIGNY LES BAINS,"48,1043","5,8241",3631
12330,Agence postale communale,7 RUE DE L ERMITAGE,85670,ST CHRISTOPHE DU LIGNERON,"46,825111","-1,76149",3631
12331,Agence postale communale,61 RUE DU PERVIS,88410,MONTHUREUX SUR SAONE,"48,0326","5,9736",3631
12332,Agence postale communale,25 RUE LOUIS MARCHEGAY,85110,ST GERMAIN DE PRINCAY,"46,72062896","-1,021633782",3631
12333,Bureau de Poste,3 R PREMIERE ARMEE FRANCAISE,88300,NEUFCHATEAU,"48,356538","5,691728",3631
12334,Relais poste commerçant,43 RUE DU STADE,85140,ST MARTIN DES NOYERS,"46,720764","-1,180629",3631
12335,Bureau de Poste,41 BOULEVARD THIERS,88200,REMIREMONT,"48,017123","6,595336",3631
12336,Relais poste commerçant,9 PLACE DES RELAIS,85700,SEVREMONT,"46,829496","-0,884207",3631
12337,Agence postale communale,20 GRANDE RUE,88120,ROCHESSON,"48,0224485","6,78659077",3631
12338,Agence postale communale,8 RUE GEORGES CLEMENCEAU,85110,ST PROUANT,"46,75851106","-0,957426374",3631
12339,Agence postale communale,2 PLACE DE LA GARE,88200,ST NABORD,"48,0536","6,583578",3631
12340,Agence postale communale,37 RUE NATIONALE,85110,ST VINCENT STERLANGES,"46,7396994","-1,085941376",3631
12341,Bureau de Poste,22 RUE RENE DEMANGEON,88120,VAGNEY,"48,006706","6,717038",3631
12342,Agence postale communale,40 RUE DE VERDUN,85300,SALLERTAINE,"46,860576","-1,957016",3631
12343,Bureau de Poste,21 RUE DU DEVAU,88340,LE VAL D AJOL,"47,924226","6,481696",3631
12344,Bureau de Poste,2 RUE CHARLES MILCENDEAU,85300,SOULLANS,"46,795948","-1,900455",3631
12345,Agence postale communale,2 RUE DU GENERAL FERRY,88270,VILLE SUR ILLON,"48,17958462","6,20984444",3631
12346,Bureau de Poste,13 RUE NATIONALE,85440,TALMONT ST HILAIRE,"46,465156","-1,616938",3631
12347,Bureau de Poste,25 RUE DE L HOTEL DE VILLE,88400,XONRUPT LONGEMER,"48,081839","6,926163",3631
12348,Agence postale communale,BOURG,85480,THORIGNY,"46,612191","-1,241296",3631
12349,Agence postale communale,192 RUE CLAUDE LE LORRAIN,88300,NEUFCHATEAU,"48,38504619","5,807904358",3631
12350,Bureau de Poste,35 AVENUE VICTOR HUGO,85360,LA TRANCHE SUR MER,"46,344587","-1,436646",3631
12351,Bureau de Poste,1 RUE JEAN MOULIN,88100,ST DIE DES VOSGES,"48,28099","6,960037",3631
12352,Agence postale communale,RUE REMY RENE BAZIN,85590,TREIZE VENTS,"46,920398","-0,848927",3631
12353,Relais poste commerçant,30 BIS RUE DE REMIREMONT,88000,EPINAL,"48,1598","6,4538",3631
12354,Relais poste commerçant,10 PLACE HEIMENKIRCH,85150,VAIRE,"46,60182","-1,75613",3631
12355,Agence postale communale,7 GRANDE RUE,89310,ANNAY SUR SEREIN,"47,72820472","3,958769525",3631
12356,Bureau de Poste,ROND POINT FLEURI,85460,LA FAUTE SUR MER,"46,333071","-1,322173",3631
12357,Bureau de Poste,1 RUE CHATEL BOURGEOIS,89380,APPOIGNY,"47,875993","3,526411",3631
12358,Bureau de Poste,2 RUE D IENA,85000,LA ROCHE SUR YON,"46,679201","-1,423834",3631
12359,Agence postale communale,25 GRANDE RUE,89320,ARCES DILO,"48,091395","3,597699",3631
12360,Bureau de Poste,10 RUE ABBE ARTARIT,85000,LA ROCHE SUR YON,"46,664828","-1,448818",3631
12361,Agence postale communale,PLACE DE LA LIBERTE,89250,BEAUMONT,"47,918192","3,559646",3631
12362,Agence postale communale,38 RUE ROGER FURGE,86210,ARCHIGNY,"46,673098","0,652448",3631
12363,Bureau de Poste,BOULEVARD DU DOCTEUR TACUSSEL,89800,CHABLIS,"47,814676","3,798172",3631
12364,Bureau de Poste,5 RUE DU COMMERCE,86460,AVAILLES LIMOUZINE,"46,121099","0,655525",3631
12365,Agence postale communale,1 RUE DU DOCTEUR ABEL BOICHUT,89770,CHAILLEY,"48,082113","3,699888",3631
12366,Agence postale communale,4 RUE DE LA SCIERIE,86120,BEUXES,"47,09413774","0,181006773",3631
12367,Agence postale communale,21 ROUTE DE PARIS,89210,CHAMPLOST,"48,024698","3,669318",3631
12368,Agence postale communale,6 ROUTE ST PIERRE,86310,LA BUSSIERE,"46,634696","0,822203",3631
12369,Bureau de Poste,20 GRANDE RUE,89120,CHARNY,"47,883885","3,095791",3631
12370,Agence postale communale,21 RUE MAISONNAY,86350,CHATEAU GARNIER,"46,259299","0,425132",3631
12371,Agence postale communale,10 RUE PASTEUR,89250,CHEMILLY SUR YONNE,"47,897595","3,560574",3631
12372,Agence postale communale,28 GRANDE RUE,86510,CHAUNAY,"46,206362","0,162429",3631
12373,Bureau de Poste,13 RUE DE PARIS,89690,CHEROY,"48,202955","2,998603",3631
12374,Bureau de Poste,13 RUE DE BANFORA,86300,CHAUVIGNY,"46,568358","0,64503",3631
12375,Agence postale communale,39 RUE ANDRE VILDIEU,89580,COULANGES LA VINEUSE,"47,69964631","3,580871228",3631
12376,Relais poste commerçant,15 RUE DE GUERSTLING,86450,CHENEVELLES,"46,727998","0,652975",3631
12377,Bureau de Poste,PLACE DE L HOTEL DE VILLE,89480,COULANGES SUR YONNE,"47,527234","3,539955",3631
12378,Bureau de Poste,38 RUE VICTOR HUGO,86400,CIVRAY,"46,146196","0,292267",3631
12379,Agence postale communale,33 RUE BAILLY,89700,DANNEMOINE,"47,8946","3,9565",3631
12380,Agence postale communale,8 RUE DE LA POSTE,86140,DOUSSAY,"46,843696","0,275578",3631
12381,Relais poste commerçant,7 PLACE DU COMMERCE,89360,FLOGNY LA CHAPELLE,"47,9516","3,8716",3631
12382,Bureau de Poste,16 RUE DU PALATEAU,86160,GENCAY,"46,37465","0,405097",3631
12383,Bureau de Poste,3 AVENUE DU PARC,89440,L ISLE SUR SEREIN,"47,585048","4,004475",3631
12384,Bureau de Poste,4 PLACE DE LA MAIRIE,86240,ITEUIL,"46,484974","0,314827",3631
12385,Agence postale communale,32 RUE COMTESSE MAHAUT,89660,MAILLY LE CHATEAU,"47,59667107","3,636592882",3631
12386,Agence postale communale,2 PLACE DE LA MAIRIE,86470,LAVAUSSEAU,"46,561292","0,075014",3631
12387,Agence postale communale,3 RUE DE LA REPUBLIQUE,89100,MALAY LE GRAND,"48,174599","3,3413",3631
12388,Agence postale communale,10 PLACE DE LA MAIRIE,86300,LEIGNES SUR FONTAINE,"46,506796","0,774646",3631
12389,Agence postale communale,5 GRANDE RUE,89150,MONTACHER VILLEGARDIN,"48,172825","3,029224",3631
12390,Agence postale communale,1 SQUARE VICTOR GIRAULT,86270,LESIGNY,"46,84939406","0,765888712",3631
12391,Agence postale communale,6 RUE DES METIERS,89660,MONTILLOT,"47,51856194","3,719541364",3631
12392,Bureau de Poste,1 RUE RAYMONDIN,86600,LUSIGNAN,"46,435125","0,121821",3631
12393,Bureau de Poste,15 PROMENADE DU PRE DE L ECHELLE,89310,NOYERS,"47,694715","3,994159",3631
12394,Agence postale communale,2 GRAND RUE,86170,MAISONNEUVE,"46,72189369","0,056641286",3631
12395,Relais poste commerçant,40 RUE PAUL DESJARDINS,89230,PONTIGNY,"47,908797","3,710689",3631
12396,Agence postale communale,25 RUE BEL AIR,86460,MAUPREVOIR,"46,172978","0,520984",3631
12397,Agence postale communale,3 RUE LEON JAUPITRE,89220,ROGNY LES SEPT ECLUSES,"47,74602","2,883225",3631
12398,Bureau de Poste,RUE DE LA POSTE,86110,MIREBEAU,"46,786596","0,181088",3631
12399,Relais poste commerçant,4 RUE DE GOUAIX,89530,ST BRIS LE VINEUX,"47,743316","3,650961",3631
12400,Agence postale communale,27 RN 147,86500,MOULISMES,"46,32942862","0,813410488",3631
12401,Bureau de Poste,39 AVENUE DU GENERAL LECLERC,89600,ST FLORENTIN,"47,999593","3,726856",3631
12402,Agence postale communale,5 RUE DES ECOLES,86310,NALLIERS,"46,600292","0,863884",3631
12403,Agence postale communale,5 RUE du  CAMPANILE,89120,CHARNY OREE DE PUISAYE,"47,8405252","3,104021253",3631
12404,Bureau de Poste,16 PLACE JEAN LE BON,86340,NOUAILLE MAUPERTUIS,"46,508621","0,414209",3631
12405,Bureau de Poste,RUE DU BOURG GELE,89520,ST SAUVEUR EN PUISAYE,"47,61776178","3,19583384",3631
12406,Agence postale communale,11 PLACE DU GENERAL DE GAULLE,86350,PAYROUX,"46,21578686","0,486036504",3631
12407,Agence postale communale,32 GRANDE RUE,89200,SERMIZELLES,"47,535296","3,794097",3631
12408,Bureau de Poste,21 RUE DES ECOSSAIS,86000,POITIERS,"46,582095","0,338",3631
12409,Relais poste commerçant,8 PLACE DE VERDUN,89560,TAINGY,"47,616812","3,404558",3631
12410,Agence postale communale,ROUTE DE CHAUVIGNY,86260,LA PUYE,"46,64207303","0,75284615",3631
12411,Agence postale communale,SQUARE GEORGES BAFFERT,26620,LUS LA CROIX HAUTE,"44,66582","5,70576",3631
12412,Relais poste commerçant,RUE SAINT BLAISE,89350,TANNERRE EN PUISAYE,"47,733346","3,130473",3631
12413,Agence postale communale,PLACE AUMETZ,86120,ROIFFE,"47,12491835","0,053548399",3631
12414,Bureau de Poste,PLACE DE LA POSTE,26120,MALISSARD,"44,900857","4,957617",3631
12415,Agence postale communale,GRANDE RUE,89520,THURY,"47,58621964","3,294015004",3631
12416,Bureau de Poste,PLACE DE LA LIBERTE,86130,ST GEORGES LES BAILLARGEAUX,"46,6696947","0,399872344",3631
12417,Agence postale communale,1 PLACE DE LA MAIRIE,26210,MANTHES,"45,303295","5,007237",3631
12418,Agence postale communale,1 RUE DU BOUTON,89210,VENIZY,"48,03392773","3,708141437",3631
12419,Bureau de Poste,4 RUE DE L EGLISE,86800,ST JULIEN L ARS,"46,558064","0,507667",3631
12420,Relais poste commerçant,PLACE DE LA POSTE,26800,MONTOISON,"44,799968","4,93881",3631
12421,Relais poste commerçant,10 RUE MARIE GUILLEMOT,89130,VILLIERS ST BENOIT,"47,78118103","3,208214825",3631
12422,Relais poste commerçant,4 RUE DU TEMPLE,86300,VALDIVIENNE,"46,492671","0,63978",3631
12423,Agence postale communale,LE VILLAGE,26420,ST AGNAN EN VERCORS,"44,93558","5,430437",3631
12424,Agence postale communale,LA MADELEINE,89300,JOIGNY,"47,980298","3,41493",3631
12425,Agence postale communale,3 PLACE DE LA MAIRIE,86290,LA TRIMOUILLE,"46,46645841","1,039844251",3631
12426,Relais poste commerçant,11 RUE DU VERCORS,26240,ST BARTHELEMY DE VALS,"45,169348","4,872306",3631
12427,Bureau de Poste,72 AVENUE DELACROIX,89000,AUXERRE,"47,79889581","3,551984326",3631
12428,Bureau de Poste,3 RUE DES DENIERS,86120,LES TROIS MOUTIERS,"47,063394","0,017412",3631
